Subject,Trial_Index,True_Class_ID,True_Class,Raw_Prediction,Raw_Predicted_Class,Clean_Prediction,Clean_Predicted_Class,Raw_Margin,Clean_Margin,Delta_Margin,Raw_Correct,Clean_Correct,Raw_Competitor,Clean_Competitor,Raw_Status,Clean_Status,Outcome_Transition
A04,146,1,Right_Hand,2,Feet,2,Feet,-0.5168685913085938,-0.5419365167617798,-0.025067925453186035,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,147,2,Feet,2,Feet,2,Feet,2.81019926071167,2.6363394260406494,-0.1738598346710205,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,148,2,Feet,3,Tongue,3,Tongue,-1.8800876140594482,-1.5896408557891846,0.29044675827026367,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,149,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.4442961812019348,-0.8013929128646851,-0.35709673166275024,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,150,3,Tongue,2,Feet,2,Feet,-1.151750087738037,-0.9482758641242981,0.203474223613739,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,151,1,Right_Hand,2,Feet,2,Feet,-0.3511592149734497,-0.16494619846343994,0.18621301651000977,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,152,3,Tongue,0,Left_Hand,0,Left_Hand,-1.471967339515686,-1.2144279479980469,0.25753939151763916,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,153,0,Left_Hand,2,Feet,2,Feet,-1.530566692352295,-1.4366010427474976,0.09396564960479736,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,154,2,Feet,0,Left_Hand,0,Left_Hand,-0.42684969305992126,-0.3590587079524994,0.06779098510742188,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,155,2,Feet,2,Feet,2,Feet,0.6565566658973694,0.32848429679870605,-0.32807236909866333,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,156,3,Tongue,0,Left_Hand,1,Right_Hand,-1.1803125143051147,-0.6035676002502441,0.5767449140548706,False,False,0,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,157,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.2592240571975708,0.18678784370422363,-0.07243621349334717,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,158,3,Tongue,0,Left_Hand,0,Left_Hand,-0.5004423260688782,-0.3862759470939636,0.11416637897491455,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,159,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.018139123916626,1.54889714717865,-0.4692419767379761,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,160,1,Right_Hand,0,Left_Hand,0,Left_Hand,-1.2399511337280273,-1.4610188007354736,-0.2210676670074463,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,161,1,Right_Hand,2,Feet,2,Feet,-0.047667622566223145,-0.42406633496284485,-0.3763987123966217,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,162,3,Tongue,3,Tongue,3,Tongue,2.4852676391601562,2.2621357440948486,-0.22313189506530762,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,163,3,Tongue,3,Tongue,3,Tongue,1.3556125164031982,1.4037199020385742,0.04810738563537598,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,164,2,Feet,3,Tongue,3,Tongue,-0.6044766306877136,-0.5850282907485962,0.01944833993911743,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,165,3,Tongue,3,Tongue,3,Tongue,0.4108528792858124,0.5550488233566284,0.14419594407081604,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,166,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.32266294956207275,0.19601774215698242,-0.12664520740509033,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,167,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.7676303386688232,2.7058358192443848,-0.06179451942443848,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,168,2,Feet,3,Tongue,3,Tongue,-0.12106552720069885,-0.07777398824691772,0.04329153895378113,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,169,1,Right_Hand,3,Tongue,3,Tongue,-0.8981642723083496,-1.0430021286010742,-0.1448378562927246,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,170,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.1756671667098999,-0.20587825775146484,-0.03021109104156494,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,171,3,Tongue,2,Feet,2,Feet,-0.7256683707237244,-0.5765175223350525,0.14915084838867188,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,172,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.8663091659545898,-1.1343379020690918,-0.26802873611450195,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,173,0,Left_Hand,0,Left_Hand,2,Feet,0.283183753490448,-0.1427561640739441,-0.4259399175643921,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A04,174,2,Feet,3,Tongue,3,Tongue,-1.378412127494812,-1.4435944557189941,-0.06518232822418213,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,175,3,Tongue,2,Feet,2,Feet,-0.752069354057312,-0.7525067329406738,-0.0004373788833618164,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,176,1,Right_Hand,3,Tongue,3,Tongue,-0.11983942985534668,-0.2640342116355896,-0.14419478178024292,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,177,2,Feet,3,Tongue,3,Tongue,-2.7374348640441895,-3.0850601196289062,-0.3476252555847168,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,178,2,Feet,0,Left_Hand,2,Feet,-0.10033546388149261,0.004337295889854431,0.10467275977134705,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A04,179,2,Feet,2,Feet,2,Feet,0.922099232673645,0.8949500322341919,-0.027149200439453125,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,180,3,Tongue,3,Tongue,3,Tongue,1.1898438930511475,1.220596432685852,0.03075253963470459,True,True,0,1,Correct,Correct,Correct_to_Correct
A04,181,2,Feet,3,Tongue,3,Tongue,-2.429939031600952,-2.3572752475738525,0.07266378402709961,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,182,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.7038723230361938,0.5953478217124939,-0.10852450132369995,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,183,2,Feet,2,Feet,2,Feet,0.8930851221084595,0.593454897403717,-0.29963022470474243,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,184,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.42450013756752014,0.11310207843780518,0.5376022160053253,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A04,185,3,Tongue,0,Left_Hand,0,Left_Hand,-0.2568919062614441,-0.09731516242027283,0.15957674384117126,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,186,3,Tongue,0,Left_Hand,0,Left_Hand,-0.5348382592201233,-0.04501776397228241,0.4898204952478409,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,187,3,Tongue,2,Feet,2,Feet,-2.099830150604248,-1.908752679824829,0.19107747077941895,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,188,2,Feet,3,Tongue,3,Tongue,-5.1007490158081055,-4.621883392333984,0.4788656234741211,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,189,3,Tongue,2,Feet,2,Feet,-0.4635438919067383,-0.47807735204696655,-0.014533460140228271,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,190,3,Tongue,0,Left_Hand,0,Left_Hand,-0.4547766149044037,-0.2431631088256836,0.2116135060787201,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,191,2,Feet,3,Tongue,3,Tongue,-0.7470717430114746,-0.8137803077697754,-0.06670856475830078,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,192,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.6035730242729187,0.4214417636394501,-0.18213126063346863,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,193,3,Tongue,0,Left_Hand,2,Feet,-1.4266129732131958,-1.7641090154647827,-0.3374960422515869,False,False,0,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,194,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.9641647338867188,-1.0868101119995117,-0.12264537811279297,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,195,1,Right_Hand,0,Left_Hand,0,Left_Hand,-1.5400192737579346,-1.5582008361816406,-0.018181562423706055,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,196,1,Right_Hand,3,Tongue,3,Tongue,-0.508655309677124,-0.9719475507736206,-0.4632922410964966,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,197,1,Right_Hand,0,Left_Hand,0,Left_Hand,-1.316220998764038,-0.9430328607559204,0.3731881380081177,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,198,2,Feet,3,Tongue,3,Tongue,-1.2937836647033691,-0.980420708656311,0.3133629560470581,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,199,3,Tongue,3,Tongue,3,Tongue,2.5450170040130615,2.6343493461608887,0.08933234214782715,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,200,2,Feet,3,Tongue,3,Tongue,-0.27418768405914307,-0.13603681325912476,0.1381508708000183,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,201,3,Tongue,2,Feet,2,Feet,-0.8122485280036926,-0.9771664142608643,-0.16491788625717163,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,202,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.35862869024276733,-0.13657742738723755,0.22205126285552979,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,203,2,Feet,0,Left_Hand,0,Left_Hand,-1.0774837732315063,-0.5574542880058289,0.5200294852256775,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,204,0,Left_Hand,2,Feet,2,Feet,-2.7129387855529785,-3.298816680908203,-0.5858778953552246,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,205,3,Tongue,3,Tongue,3,Tongue,4.204791069030762,4.0131425857543945,-0.1916484832763672,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,206,0,Left_Hand,0,Left_Hand,2,Feet,0.4356452226638794,-0.06374400854110718,-0.4993892312049866,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A04,207,2,Feet,3,Tongue,3,Tongue,-1.9377772808074951,-2.367236852645874,-0.4294595718383789,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,208,3,Tongue,0,Left_Hand,0,Left_Hand,-0.9638291597366333,-1.2444428205490112,-0.28061366081237793,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,209,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.6279712915420532,0.7336885929107666,0.10571730136871338,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,210,2,Feet,3,Tongue,3,Tongue,-1.277727723121643,-1.14253568649292,0.13519203662872314,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,211,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.8880683183670044,1.9411176443099976,0.053049325942993164,True,True,3,3,Correct,Correct,Correct_to_Correct
A04,212,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.1389743685722351,0.02304476499557495,-0.11592960357666016,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,213,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.1275024712085724,-0.562346339225769,-0.43484386801719666,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,214,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.8919100761413574,3.1205337047576904,-0.771376371383667,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,215,3,Tongue,0,Left_Hand,0,Left_Hand,-0.9764740467071533,-1.165355920791626,-0.18888187408447266,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,216,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.5491526126861572,-0.8131232857704163,-0.26397067308425903,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,217,3,Tongue,3,Tongue,3,Tongue,1.357002854347229,1.1041299104690552,-0.25287294387817383,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,218,2,Feet,2,Feet,2,Feet,1.2333526611328125,0.922591507434845,-0.31076115369796753,True,True,0,0,Correct,Correct,Correct_to_Correct
A04,219,2,Feet,2,Feet,2,Feet,1.749690294265747,1.6252710819244385,-0.1244192123413086,True,True,1,1,Correct,Correct,Correct_to_Correct
A04,220,2,Feet,3,Tongue,3,Tongue,-2.294865846633911,-3.026489734649658,-0.7316238880157471,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,221,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.1308598518371582,-0.06363773345947266,0.06722211837768555,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,222,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.9418597221374512,-1.0980457067489624,-0.15618598461151123,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,223,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.14713722467422485,0.13005664944648743,-0.017080575227737427,True,True,2,2,Correct,Correct,Correct_to_Correct
A04,224,2,Feet,3,Tongue,3,Tongue,-0.9223746061325073,-0.5974622964859009,0.32491230964660645,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,225,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.5693896412849426,-0.2666360139846802,0.30275362730026245,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,226,1,Right_Hand,0,Left_Hand,0,Left_Hand,-2.6088078022003174,-2.4453442096710205,0.16346359252929688,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A04,227,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.9541155099868774,1.7274973392486572,-0.22661817073822021,True,True,1,1,Correct,Correct,Correct_to_Correct
A05,0,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.12266480922698975,0.2359405755996704,0.11327576637268066,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,1,1,Right_Hand,1,Right_Hand,3,Tongue,0.7203755378723145,-0.1813030242919922,-0.9016785621643066,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A05,2,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.06162615120410919,-0.49076831340789795,-0.5523944646120071,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,3,0,Left_Hand,1,Right_Hand,2,Feet,-0.16660523414611816,-0.14343306422233582,0.02317216992378235,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,4,0,Left_Hand,2,Feet,2,Feet,-0.13659527897834778,-0.33067619800567627,-0.1940809190273285,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,5,2,Feet,2,Feet,2,Feet,0.25031572580337524,0.6310288906097412,0.38071316480636597,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,6,1,Right_Hand,2,Feet,2,Feet,-0.11591458320617676,-0.6772857904434204,-0.5613712072372437,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,7,3,Tongue,3,Tongue,3,Tongue,0.03594282269477844,0.12502461671829224,0.0890817940235138,True,True,2,2,Correct,Correct,Correct_to_Correct
A05,8,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.13962426781654358,0.438995897769928,0.5786201655864716,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,9,2,Feet,0,Left_Hand,0,Left_Hand,-0.4232500493526459,-0.19011884927749634,0.23313120007514954,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,10,1,Right_Hand,3,Tongue,3,Tongue,-0.34850674867630005,-0.6572127938270569,-0.30870604515075684,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,11,3,Tongue,1,Right_Hand,2,Feet,-0.4827388823032379,-0.12307830899953842,0.3596605733036995,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,12,3,Tongue,1,Right_Hand,3,Tongue,-0.01742991805076599,0.3846016526222229,0.4020315706729889,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,13,3,Tongue,1,Right_Hand,1,Right_Hand,-1.1633620262145996,-0.06901691854000092,1.0943451076745987,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,14,0,Left_Hand,1,Right_Hand,3,Tongue,-0.7551676034927368,-0.8844775557518005,-0.12930995225906372,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,15,2,Feet,1,Right_Hand,3,Tongue,-0.805290937423706,-0.054514095187187195,0.7507768422365189,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,16,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.31327447295188904,0.018988730385899544,0.3322632033377886,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,17,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.4634222984313965,0.3137768507003784,-0.14964544773101807,True,True,1,2,Correct,Correct,Correct_to_Correct
A05,18,2,Feet,2,Feet,2,Feet,0.29150015115737915,0.30889633297920227,0.01739618182182312,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,19,3,Tongue,1,Right_Hand,2,Feet,-0.6667240262031555,-0.6170093417167664,0.04971468448638916,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,20,0,Left_Hand,1,Right_Hand,1,Right_Hand,-1.112529993057251,-0.5444300770759583,0.5680999159812927,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,21,2,Feet,1,Right_Hand,2,Feet,-0.1302201747894287,0.3266414701938629,0.4568616449832916,False,True,1,0,Incorrect,Correct,Incorrect_to_Correct
A05,22,2,Feet,1,Right_Hand,2,Feet,-0.06402318179607391,0.22176894545555115,0.28579212725162506,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,23,2,Feet,1,Right_Hand,0,Left_Hand,-0.2546788454055786,-0.028029248118400574,0.22664959728717804,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,24,0,Left_Hand,2,Feet,2,Feet,-0.8449294567108154,-0.8158491253852844,0.029080331325531006,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,25,1,Right_Hand,1,Right_Hand,2,Feet,0.04580891132354736,-0.3498370051383972,-0.3956459164619446,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,26,0,Left_Hand,3,Tongue,3,Tongue,-0.26687970757484436,-0.5047016143798828,-0.23782190680503845,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,27,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.01550990343093872,-0.4036442041397095,-0.4191541075706482,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,28,1,Right_Hand,1,Right_Hand,2,Feet,0.3439483046531677,-0.1954980343580246,-0.5394463390111923,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,29,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.15835678577423096,0.07421565055847168,-0.08414113521575928,True,True,2,2,Correct,Correct,Correct_to_Correct
A05,30,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.6365901827812195,-1.1569253206253052,-0.5203351378440857,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,31,2,Feet,1,Right_Hand,3,Tongue,-0.7745710611343384,-0.2782738208770752,0.4962972402572632,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,32,1,Right_Hand,1,Right_Hand,2,Feet,0.6781870126724243,-0.501376748085022,-1.1795637607574463,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,33,2,Feet,2,Feet,2,Feet,0.42044711112976074,0.41342413425445557,-0.007022976875305176,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,34,2,Feet,2,Feet,2,Feet,0.3836933970451355,0.5294030904769897,0.14570969343185425,True,True,3,3,Correct,Correct,Correct_to_Correct
A05,35,3,Tongue,0,Left_Hand,3,Tongue,-0.1365518867969513,0.04435822367668152,0.1809101104736328,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A05,36,2,Feet,2,Feet,2,Feet,0.13224950432777405,0.22287003695964813,0.09062053263187408,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,37,2,Feet,1,Right_Hand,2,Feet,-0.234104186296463,0.1824902445077896,0.4165944308042526,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,38,3,Tongue,1,Right_Hand,2,Feet,-1.0205323696136475,-0.4236670136451721,0.5968653559684753,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,39,3,Tongue,0,Left_Hand,2,Feet,-0.1667521595954895,-0.2646407186985016,-0.09788855910301208,False,False,0,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,40,3,Tongue,1,Right_Hand,3,Tongue,-0.47952714562416077,0.19633811712265015,0.6758652627468109,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,41,3,Tongue,2,Feet,2,Feet,-0.1745603084564209,-0.2611556649208069,-0.08659535646438599,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,42,3,Tongue,1,Right_Hand,2,Feet,-0.9643394947052002,-0.08297640085220337,0.8813630938529968,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,43,2,Feet,2,Feet,2,Feet,0.24977698922157288,0.24866685271263123,-0.0011101365089416504,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,44,0,Left_Hand,1,Right_Hand,2,Feet,-0.6380502581596375,-0.8702607154846191,-0.2322104573249817,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,45,0,Left_Hand,1,Right_Hand,3,Tongue,-0.17253120243549347,-0.5151984691619873,-0.34266726672649384,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,46,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.6528182625770569,-0.24271154403686523,-0.8955298066139221,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A05,47,2,Feet,3,Tongue,2,Feet,-0.1743374913930893,0.0423896461725235,0.2167271375656128,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A05,48,3,Tongue,1,Right_Hand,2,Feet,-1.2727694511413574,-1.0103338956832886,0.26243555545806885,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,49,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.41284796595573425,0.0018820762634277344,-0.4109658896923065,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,50,2,Feet,1,Right_Hand,2,Feet,-0.043662309646606445,0.3484710156917572,0.39213332533836365,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,51,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.3912031650543213,-0.1971328854560852,0.19407027959823608,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,52,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.7465924024581909,0.5660747289657593,-0.18051767349243164,True,True,1,3,Correct,Correct,Correct_to_Correct
A05,53,0,Left_Hand,1,Right_Hand,0,Left_Hand,-0.5843907594680786,0.025445476174354553,0.6098362356424332,False,True,1,3,Incorrect,Correct,Incorrect_to_Correct
A05,54,3,Tongue,1,Right_Hand,3,Tongue,-0.3735346794128418,0.06673360615968704,0.44026828557252884,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,55,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.6894057989120483,0.2633625268936157,-0.4260432720184326,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,56,1,Right_Hand,2,Feet,2,Feet,-0.39802464842796326,-0.7976804971694946,-0.39965584874153137,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,57,0,Left_Hand,2,Feet,2,Feet,-0.4698162078857422,-0.2764536738395691,0.1933625340461731,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,58,0,Left_Hand,1,Right_Hand,2,Feet,-0.1940525770187378,-0.12899786233901978,0.06505471467971802,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,59,2,Feet,1,Right_Hand,2,Feet,-0.06541271507740021,0.30234137177467346,0.36775408685207367,False,True,1,0,Incorrect,Correct,Incorrect_to_Correct
A05,60,0,Left_Hand,0,Left_Hand,2,Feet,0.18289723992347717,-0.0260733962059021,-0.20897063612937927,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A05,61,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.796142041683197,0.15756775438785553,-0.6385742872953415,True,True,0,2,Correct,Correct,Correct_to_Correct
A05,62,3,Tongue,1,Right_Hand,0,Left_Hand,-0.8456677198410034,-0.31659644842147827,0.5290712714195251,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,63,3,Tongue,1,Right_Hand,3,Tongue,-0.03565102815628052,0.4192821681499481,0.45493319630622864,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A05,64,2,Feet,1,Right_Hand,3,Tongue,-0.9783249497413635,-0.152612566947937,0.8257123827934265,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,65,3,Tongue,3,Tongue,3,Tongue,0.010250598192214966,0.20597195625305176,0.1957213580608368,True,True,1,0,Correct,Correct,Correct_to_Correct
A05,66,3,Tongue,1,Right_Hand,2,Feet,-0.3448620140552521,-0.20139820873737335,0.14346380531787872,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,67,1,Right_Hand,1,Right_Hand,3,Tongue,0.47994768619537354,-0.14890144765377045,-0.628849133849144,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A05,68,3,Tongue,1,Right_Hand,0,Left_Hand,-0.29446810483932495,-0.030966468155384064,0.2635016366839409,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,69,3,Tongue,1,Right_Hand,3,Tongue,-0.27451395988464355,0.10001717507839203,0.3745311349630356,False,True,1,2,Incorrect,Correct,Incorrect_to_Correct
A05,70,0,Left_Hand,2,Feet,2,Feet,-0.6288069486618042,-0.4648524820804596,0.1639544665813446,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,71,1,Right_Hand,3,Tongue,3,Tongue,-0.11113002896308899,-0.36601996421813965,-0.25488993525505066,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,72,2,Feet,1,Right_Hand,0,Left_Hand,-0.5092231035232544,-0.22591593861579895,0.28330716490745544,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A05,73,2,Feet,2,Feet,2,Feet,0.2353467345237732,0.47501569986343384,0.23966896533966064,True,True,0,0,Correct,Correct,Correct_to_Correct
A05,74,2,Feet,1,Right_Hand,0,Left_Hand,-0.5108039379119873,-0.156184121966362,0.3546198159456253,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
